id_compromiso,nivel_fuente,naturaleza,tema,fase,accion_o_requisito_normalizado,indicador_parametro,umbral_valor,unidad,frecuencia_plazo,momento_cumplimiento,responsable_o_actor,autoridad_control,documento_fuente,pagina_pdf,folio,seccion_numeral,cita_fuente,estado_en_expediente,metodo_extraccion,relacion_con_otro,criterio_inclusion,caveat
COM308,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,"Para la caracterización del riesgo se propone utilizar los valores límite propuestos por la US EPA en su “Acute Exposure Guideline Levels for Airborne Chemicals” (AEGL) para concentración de NO2 (US EPA, 2019).",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuesta-SIC-04-V2.pdf,37,,,"Para la caracterización del riesgo se propone utilizar los valores límite propuestos por la US EPA en su “Acute Exposure Guideline Levels for Airborne Chemicals” (AEGL) para concentración de NO2 (US EPA, 2019).","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM309,respuesta SIC,respuesta/propuesta del proponente,,,"Los eventos de duraciones superiores al máximo obtenido en la simulación de Monte Carlo se gestionarán mediante un Plan de Acción de Emergencia, con el objetivo de minimizar el tiempo de funcionamiento de los generadores.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuesta-SIC-04-V2.pdf,39,,,"Los eventos de duraciones superiores al máximo obtenido en la simulación de Monte Carlo se gestionarán mediante un Plan de Acción de Emergencia, con el objetivo de minimizar el tiempo de funcionamiento de los generadores.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM310,documentación del proyecto,medida/compromiso del proponente,,operación,"2) ¿De qué se trata el proyecto? El emprendimiento consiste en la instalación y la operación de un edificio de centros de datos (que se instalará en etapas) y sus instalaciones asociadas, con el objetivo de asegurar el almacenamiento y procesamiento de datos por medio de servidores informáticos.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Ficha-IAR.pdf,1,,,"2) ¿De qué se trata el proyecto? El emprendimiento consiste en la instalación y la operación de un edificio de centros de datos (que se instalará en etapas) y sus instalaciones asociadas, con el objetivo de asegurar el almacenamiento y procesamiento de datos por medio de servidores informáticos.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM311,documentación del proyecto,medida/compromiso del proponente,refrigeracion,operación,"Durante la fase de operación del emprendimiento se realizarán actividades de mantenimiento general de las instalaciones, de los equipos de refrigeración y de los generadores.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Ficha-IAR.pdf,2,,,"Durante la fase de operación del emprendimiento se realizarán actividades de mantenimiento general de las instalaciones, de los equipos de refrigeración y de los generadores.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM312,documentación del proyecto,medida/compromiso del proponente,,operación,"7) ¿Cómo prevé el proyecto reducir o atender esos efectos? Se implementarán medidas de gestión generales durante la fase de operación del emprendimiento, tales como el mantenimiento periódico de equipos, de manera que sus emisiones sonoras se mantengan dentro de lo estipulado por el proveedor, y dar cumplimiento a las condiciones establecidas para el mantenimiento de los generadores (que se realizará en horario diurno y de a uno por vez), para controlar las emisiones a la atmósfera durante la operación normal.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Ficha-IAR.pdf,2,,,"7) ¿Cómo prevé el proyecto reducir o atender esos efectos? Se implementarán medidas de gestión generales durante la fase de operación del emprendimiento, tales como el mantenimiento periódico de equipos, de manera que sus emisiones sonoras se mantengan dentro de lo estipulado por el proveedor, y dar cumplimiento a las condiciones establecidas para el mantenimiento de los generadores (que se realizará en horario diurno y de a uno por vez), para controlar las emisiones a la atmósfera durante la operación normal.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM313,documentación del proyecto,medida/compromiso del proponente,aire_emisiones,,"Además, los generadores a utilizar contarán con certificación de niveles de emisión “Tier 2” de la US EPA.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Ficha-IAR.pdf,2,,,"Además, los generadores a utilizar contarán con certificación de niveles de emisión “Tier 2” de la US EPA.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM314,requerimiento de autoridad,requerimiento/condición de autoridad,agua; aire_emisiones,,"Asimismo, se deberá presentar la evaluación de la tecnología seleccionada con las mejores tecnologías disponibles para generadores de emergencia, considerando los niveles de inmisión esperados a partir del modelo de dispersión aplicado. • La gestión de los efluentes derivados del sistema de enfriamiento y su potencial afectación a la calidad de agua del Río de la Plata. • La afectación a los niveles de presión sonora de los receptores ubicados en el entorno del emprendimiento en condiciones normales y en situaciones de contingencia.",,,,,,DINACEA / Ministerio de Ambiente,,Informe-Final.pdf,1,,,"Asimismo, se deberá presentar la evaluación de la tecnología seleccionada con las mejores tecnologías disponibles para generadores de emergencia, considerando los niveles de inmisión esperados a partir del modelo de dispersión aplicado. • La gestión de los efluentes derivados del sistema de enfriamiento y su potencial afectación a la calidad de agua del Río de la Plata. • La afectación a los niveles de presión sonora de los receptores ubicados en el entorno del emprendimiento en condiciones normales y en situaciones de contingencia.",condición/requerimiento del expediente; verificar relación con Resolución 644/2024,native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM315,requerimiento de autoridad,evaluación/criterio de autoridad,,construcción y operación,"2.2 DESCRIPCIÓN DEL EMPRENDIMIENTO El emprendimiento propuesto en su desarrollo global prevé la construcción y operación de un edificio de centro de datos, que se instalará en 4 etapas, y otras instalaciones auxiliares.",,,,,,DINACEA / Ministerio de Ambiente,,Informe-Final.pdf,3,,,"2.2 DESCRIPCIÓN DEL EMPRENDIMIENTO El emprendimiento propuesto en su desarrollo global prevé la construcción y operación de un edificio de centro de datos, que se instalará en 4 etapas, y otras instalaciones auxiliares.",condición/requerimiento del expediente; verificar relación con Resolución 644/2024,native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM316,requerimiento de autoridad,evaluación/criterio de autoridad,energia,,"Los principales componentes del emprendimiento propuesto son: • Edificio de centro de datos (DC-01): se utilizarán los equipos informáticos de alta eficiencia propios de la empresa. • Sistema de enfriamiento para el edificio de dentro de datos: constituido por 32 “chillers” enfriados por aire. • Subestación eléctrica • Patio eléctrico para el edificio de centro de datos (EYD): este sector incluirá las conexiones eléctricas tanto para el suministro de energía desde la subestación, como desde los generadores de emergencia.",,,,,,DINACEA / Ministerio de Ambiente,,Informe-Final.pdf,3,,,"Los principales componentes del emprendimiento propuesto son: • Edificio de centro de datos (DC-01): se utilizarán los equipos informáticos de alta eficiencia propios de la empresa. • Sistema de enfriamiento para el edificio de dentro de datos: constituido por 32 “chillers” enfriados por aire. • Subestación eléctrica • Patio eléctrico para el edificio de centro de datos (EYD): este sector incluirá las conexiones eléctricas tanto para el suministro de energía desde la subestación, como desde los generadores de emergencia.",condición/requerimiento del expediente; verificar relación con Resolución 644/2024,native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM317,requerimiento de autoridad,evaluación/criterio de autoridad,energia; generadores_combustible,,"En caso de interrupción del suministro de UTE, se operará con respaldo de emergencia a través de generadores diésel.",,,,,,DINACEA / Ministerio de Ambiente,,Informe-Final.pdf,4,,,"En caso de interrupción del suministro de UTE, se operará con respaldo de emergencia a través de generadores diésel.",condición/requerimiento del expediente; verificar relación con Resolución 644/2024,native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM318,requerimiento de autoridad,evaluación/criterio de autoridad,agua; generadores_combustible,,"El proceso de abastecimiento y distribución de combustible se realizará en la zona de abastecimiento ubicada en el patio eléctrico y mecánico, de manera separada, la cual distribuirá a cada generador eléctrico por medio de tuberías, válvulas y bombas.",,,,,,DINACEA / Ministerio de Ambiente,,Informe-Final.pdf,5,,,"El proceso de abastecimiento y distribución de combustible se realizará en la zona de abastecimiento ubicada en el patio eléctrico y mecánico, de manera separada, la cual distribuirá a cada generador eléctrico por medio de tuberías, válvulas y bombas.",condición/requerimiento del expediente; verificar relación con Resolución 644/2024,native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM319,requerimiento de autoridad,evaluación/criterio de autoridad,generadores_combustible; mitigacion_monitoreo,,"El sistema de recepción de combustible contará con un control autónomo, para mayor seguridad durante el proceso de distribución.",,,,,,DINACEA / Ministerio de Ambiente,,Informe-Final.pdf,5,,,"El sistema de recepción de combustible contará con un control autónomo, para mayor seguridad durante el proceso de distribución.",condición/requerimiento del expediente; verificar relación con Resolución 644/2024,native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM320,requerimiento de autoridad,evaluación/criterio de autoridad,generadores_combustible; aire_emisiones; mitigacion_monitoreo,,"Los generadores seleccionados, según la evaluación de la mejor tecnología de control disponible (MTCD) realizada, contarán con certificación de niveles de emisión “Tier 2” de la US EPA, acoplado con buenas prácticas de combustión y mantenimiento además de la adecuada selección de combustible SO2 y PM.",,,,,,DINACEA / Ministerio de Ambiente,,Informe-Final.pdf,5,,,"Los generadores seleccionados, según la evaluación de la mejor tecnología de control disponible (MTCD) realizada, contarán con certificación de niveles de emisión “Tier 2” de la US EPA, acoplado con buenas prácticas de combustión y mantenimiento además de la adecuada selección de combustible SO2 y PM.",condición/requerimiento del expediente; verificar relación con Resolución 644/2024,native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM321,requerimiento de autoridad,evaluación/criterio de autoridad,generadores_combustible; aire_emisiones,,"Contaminante Selección de MTCD CO Motor Tier 2, acoplado con buenas prácticas de combustión y mantenimiento SO2 Motor Tier 2, acoplado con buenas prácticas de combustión y mantenimiento + combustible ULSD MP Tier 2, acoplado con buenas prácticas de combustión y mantenimiento + combustible ULSD NO2 Motor Tier 2, acoplado con buenas prácticas de combustión y mantenimiento Tabla 1 (ULSD: combustible con bajo contenido de azufre (no más de 15 ppm)) Bajo condiciones normales de funcionamiento, los generadores operarán únicamente una vez por mes para su mantenimiento, aproximadamente al 75% de carga durante 45 minutos en el caso de los generadores de 2.750 KW y durante 30 minutos en el caso de los generadores de 1.000 KW.",,,,,,DINACEA / Ministerio de Ambiente,,Informe-Final.pdf,5,,,"Contaminante Selección de MTCD CO Motor Tier 2, acoplado con buenas prácticas de combustión y mantenimiento SO2 Motor Tier 2, acoplado con buenas prácticas de combustión y mantenimiento + combustible ULSD MP Tier 2, acoplado con buenas prácticas de combustión y mantenimiento + combustible ULSD NO2 Motor Tier 2, acoplado con buenas prácticas de combustión y mantenimiento Tabla 1 (ULSD: combustible con bajo contenido de azufre (no más de 15 ppm)) Bajo condiciones normales de funcionamiento, los generadores operarán únicamente una vez por mes para su mantenimiento, aproximadamente al 75% de carga durante 45 minutos en el caso de los generadores de 2.750 KW y durante 30 minutos en el caso de los generadores de 1.000 KW.",condición/requerimiento del expediente; verificar relación con Resolución 644/2024,native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
